"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2020-06-25;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-25;192
2020-06-24;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-06-24;192
2020-06-23;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-23;188
2020-06-22;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-22;188
2020-06-21;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-21;188
2020-06-20;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-20;188
2020-06-19;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-06-19;188
2020-06-18;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-18;187
2020-06-17;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-17;187
2020-06-16;"Prešovský kraj";6;0;0;0;NA;107183;6;2020-06-16;187
2020-06-14;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-14;181
2020-06-13;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-13;181
2020-06-12;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-06-12;181
2020-06-11;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-11;180
2020-06-10;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-10;180
2020-06-09;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-09;180
2020-06-08;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-08;180
2020-06-07;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-07;180
2020-06-05;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-05;180
2020-06-03;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-06-03;180
2020-06-02;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-06-02;180
2020-05-31;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-05-31;179
2020-05-29;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-29;178
2020-05-27;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-27;178
2020-05-26;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-26;178
2020-05-25;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-25;178
2020-05-24;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-24;178
2020-05-23;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-23;178
2020-05-22;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-22;178
2020-05-21;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-05-21;178
2020-05-20;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-20;177
2020-05-19;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-19;177
2020-05-17;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-17;177
2020-05-16;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-16;177
2020-05-15;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-15;177
2020-05-14;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-14;177
2020-05-13;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-05-13;177
2020-05-12;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-12;176
2020-05-11;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-05-11;176
2020-05-09;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-09;175
2020-05-07;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-07;175
2020-05-06;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-06;175
2020-05-05;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-05-05;175
2020-05-04;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-04;174
2020-05-03;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-03;174
2020-05-02;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-05-02;174
2020-05-01;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-05-01;174
2020-04-30;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-30;172
2020-04-29;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-29;172
2020-04-28;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-28;171
2020-04-27;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-04-27;170
2020-04-26;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-26;168
2020-04-25;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-25;168
2020-04-24;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-24;168
2020-04-23;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-04-23;168
2020-04-22;"Prešovský kraj";11;0;0;0;NA;107183;11;2020-04-22;166
2020-04-21;"Prešovský kraj";12;0;0;0;NA;107183;12;2020-04-21;155
2020-04-20;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-04-20;143
2020-04-19;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-04-19;141
2020-04-18;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-18;137
2020-04-17;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-04-17;136
2020-04-16;"Prešovský kraj";9;0;0;0;NA;107183;9;2020-04-16;132
2020-04-15;"Prešovský kraj";21;0;0;0;NA;107183;21;2020-04-15;123
2020-04-14;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-14;102
2020-04-13;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-04-13;101
2020-04-12;"Prešovský kraj";6;0;0;0;NA;107183;6;2020-04-12;99
2020-04-11;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-04-11;93
2020-04-10;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-10;89
2020-04-09;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-09;89
2020-04-08;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-04-08;88
2020-04-07;"Prešovský kraj";7;0;0;0;NA;107183;7;2020-04-07;88
2020-04-06;"Prešovský kraj";10;0;0;0;NA;107183;10;2020-04-06;81
2020-04-05;"Prešovský kraj";13;0;0;0;NA;107183;13;2020-04-05;71
2020-04-04;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-04-04;58
2020-04-03;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-04-03;57
2020-04-02;"Prešovský kraj";6;0;0;0;NA;107183;6;2020-04-02;53
2020-04-01;"Prešovský kraj";6;0;0;0;NA;107183;6;2020-04-01;47
2020-03-31;"Prešovský kraj";6;0;0;0;NA;107183;6;2020-03-31;41
2020-03-30;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-03-30;35
2020-03-29;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-03-29;33
2020-03-28;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-03-28;31
2020-03-27;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-27;29
2020-03-26;"Prešovský kraj";8;0;0;0;NA;107183;8;2020-03-26;28
2020-03-25;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-25;20
2020-03-24;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-03-24;19
2020-03-23;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-23;15
2020-03-22;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-22;15
2020-03-21;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-03-21;14
2020-03-20;"Prešovský kraj";3;0;0;0;NA;107183;3;2020-03-20;12
2020-03-19;"Prešovský kraj";2;0;0;0;NA;107183;2;2020-03-19;9
2020-03-18;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-18;7
2020-03-17;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-17;6
2020-03-16;"Prešovský kraj";4;0;0;0;NA;107183;4;2020-03-16;5
2020-03-15;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-15;1
2020-03-14;"Prešovský kraj";1;0;0;0;NA;107183;1;2020-03-14;1
2020-03-13;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-13;0
2020-03-12;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-12;0
2020-03-11;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-11;0
2020-03-09;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-09;0
2020-03-08;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-08;0
2020-03-07;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-07;0
2020-03-06;"Prešovský kraj";0;0;0;0;NA;107183;0;2020-03-06;0
2021-07-15;"Trenčiansky kraj";2;1172;0;1172;53303;96715;2;2021-07-15;96715
2021-07-14;"Trenčiansky kraj";8;1136;0;1136;NA;96715;8;2021-07-14;96713
2021-07-13;"Trenčiansky kraj";1;908;6;914;NA;96715;7;2021-07-13;96705
2021-07-12;"Trenčiansky kraj";9;1498;4;1502;NA;96715;13;2021-07-12;96698
2021-07-11;"Trenčiansky kraj";0;970;0;970;NA;96715;0;2021-07-11;96685
2021-07-10;"Trenčiansky kraj";2;840;0;840;NA;96715;2;2021-07-10;96685
2021-07-09;"Trenčiansky kraj";7;2390;0;2390;NA;96715;7;2021-07-09;96683
2021-07-08;"Trenčiansky kraj";2;1420;2;1422;NA;96715;4;2021-07-08;96676
2021-07-07;"Trenčiansky kraj";2;1704;0;1704;NA;96715;2;2021-07-07;96672
2021-07-06;"Trenčiansky kraj";4;1900;2;1902;NA;96715;6;2021-07-06;96670
2021-07-05;"Trenčiansky kraj";1;896;0;896;NA;96715;1;2021-07-05;96664
2021-07-04;"Trenčiansky kraj";0;1212;2;1214;NA;96715;2;2021-07-04;96663
2021-07-03;"Trenčiansky kraj";3;1474;2;1476;NA;96715;5;2021-07-03;96661
2021-07-02;"Trenčiansky kraj";5;2986;4;2990;NA;96715;9;2021-07-02;96656
2021-07-01;"Trenčiansky kraj";4;2286;2;2288;NA;96715;6;2021-07-01;96647
2021-06-30;"Trenčiansky kraj";2;0;0;0;NA;96715;2;2021-06-30;96641
2021-06-29;"Trenčiansky kraj";4;0;0;0;NA;96715;4;2021-06-29;96639
2021-06-28;"Trenčiansky kraj";5;0;0;0;NA;96715;5;2021-06-28;96635
2021-06-27;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-06-27;96630
2021-06-26;"Trenčiansky kraj";1;0;0;0;NA;96715;1;2021-06-26;96630
2021-06-25;"Trenčiansky kraj";2;0;0;0;NA;96715;2;2021-06-25;96629
2021-06-24;"Trenčiansky kraj";3;0;0;0;NA;96715;3;2021-06-24;96627
2021-06-23;"Trenčiansky kraj";4;0;0;0;NA;96715;4;2021-06-23;96624
2021-06-22;"Trenčiansky kraj";7;0;0;0;NA;96715;7;2021-06-22;96620
2021-06-21;"Trenčiansky kraj";10;0;0;0;NA;96715;10;2021-06-21;96613
2021-06-20;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-06-20;96603
2021-06-19;"Trenčiansky kraj";5;0;0;0;NA;96715;5;2021-06-19;96603
2021-06-18;"Trenčiansky kraj";7;0;0;0;NA;96715;7;2021-06-18;96598
2021-06-17;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-06-17;96591
2021-06-16;"Trenčiansky kraj";4;0;0;0;NA;96715;4;2021-06-16;96591
2021-06-15;"Trenčiansky kraj";10;0;0;0;NA;96715;10;2021-06-15;96587
2021-06-14;"Trenčiansky kraj";10;0;0;0;NA;96715;10;2021-06-14;96577
2021-06-13;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-06-13;96567
2021-06-12;"Trenčiansky kraj";4;0;0;0;NA;96715;4;2021-06-12;96567
2021-06-11;"Trenčiansky kraj";10;0;0;0;NA;96715;10;2021-06-11;96563
2021-06-10;"Trenčiansky kraj";5;0;0;0;NA;96715;5;2021-06-10;96553
2021-06-09;"Trenčiansky kraj";7;0;0;0;NA;96715;7;2021-06-09;96548
2021-06-08;"Trenčiansky kraj";21;0;0;0;NA;96715;21;2021-06-08;96541
2021-06-07;"Trenčiansky kraj";13;0;0;0;NA;96715;13;2021-06-07;96520
2021-06-06;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-06-06;96507
2021-06-05;"Trenčiansky kraj";7;0;0;0;NA;96715;7;2021-06-05;96507
2021-06-04;"Trenčiansky kraj";16;0;0;0;NA;96715;16;2021-06-04;96500
2021-06-03;"Trenčiansky kraj";9;0;0;0;NA;96715;9;2021-06-03;96484
2021-06-02;"Trenčiansky kraj";28;0;0;0;NA;96715;28;2021-06-02;96475
2021-06-01;"Trenčiansky kraj";22;0;0;0;NA;96715;22;2021-06-01;96447
2021-05-31;"Trenčiansky kraj";30;0;0;0;NA;96715;30;2021-05-31;96425
2021-05-30;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-05-30;96395
2021-05-29;"Trenčiansky kraj";13;0;0;0;NA;96715;13;2021-05-29;96395
2021-05-28;"Trenčiansky kraj";22;0;0;0;NA;96715;22;2021-05-28;96382
2021-05-27;"Trenčiansky kraj";6;0;0;0;NA;96715;6;2021-05-27;96360
2021-05-26;"Trenčiansky kraj";26;0;0;0;NA;96715;26;2021-05-26;96354
2021-05-25;"Trenčiansky kraj";18;0;0;0;NA;96715;18;2021-05-25;96328
2021-05-24;"Trenčiansky kraj";19;0;0;0;NA;96715;19;2021-05-24;96310
2021-05-23;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-05-23;96291
2021-05-22;"Trenčiansky kraj";11;0;0;0;NA;96715;11;2021-05-22;96291
2021-05-21;"Trenčiansky kraj";23;0;0;0;NA;96715;23;2021-05-21;96280
2021-05-20;"Trenčiansky kraj";23;0;0;0;NA;96715;23;2021-05-20;96257
2021-05-19;"Trenčiansky kraj";16;0;0;0;NA;96715;16;2021-05-19;96234
2021-05-18;"Trenčiansky kraj";26;0;0;0;NA;96715;26;2021-05-18;96218
2021-05-17;"Trenčiansky kraj";37;0;0;0;NA;96715;37;2021-05-17;96192
2021-05-16;"Trenčiansky kraj";25;0;0;0;NA;96715;25;2021-05-16;96155
2021-05-15;"Trenčiansky kraj";3;0;0;0;NA;96715;3;2021-05-15;96130
2021-05-14;"Trenčiansky kraj";41;0;0;0;NA;96715;41;2021-05-14;96127
2021-05-13;"Trenčiansky kraj";41;0;0;0;NA;96715;41;2021-05-13;96086
2021-05-12;"Trenčiansky kraj";41;0;0;0;NA;96715;41;2021-05-12;96045
2021-05-11;"Trenčiansky kraj";66;0;0;0;NA;96715;66;2021-05-11;96004
2021-05-10;"Trenčiansky kraj";48;0;0;0;NA;96715;48;2021-05-10;95938
2021-05-09;"Trenčiansky kraj";52;0;0;0;NA;96715;52;2021-05-09;95890
2021-05-08;"Trenčiansky kraj";3;0;0;0;NA;96715;3;2021-05-08;95838
2021-05-07;"Trenčiansky kraj";45;0;0;0;NA;96715;45;2021-05-07;95835
2021-05-06;"Trenčiansky kraj";26;0;0;0;NA;96715;26;2021-05-06;95790
2021-05-05;"Trenčiansky kraj";73;0;0;0;NA;96715;73;2021-05-05;95764
2021-05-04;"Trenčiansky kraj";55;0;0;0;NA;96715;55;2021-05-04;95691
2021-05-03;"Trenčiansky kraj";60;0;0;0;NA;96715;60;2021-05-03;95636
2021-05-02;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-05-02;95576
2021-05-01;"Trenčiansky kraj";71;0;0;0;NA;96715;71;2021-05-01;95576
2021-04-30;"Trenčiansky kraj";77;0;0;0;NA;96715;77;2021-04-30;95505
2021-04-29;"Trenčiansky kraj";49;0;0;0;NA;96715;49;2021-04-29;95428
2021-04-28;"Trenčiansky kraj";79;0;0;0;NA;96715;79;2021-04-28;95379
2021-04-27;"Trenčiansky kraj";107;0;0;0;NA;96715;107;2021-04-27;95300
2021-04-26;"Trenčiansky kraj";52;0;0;0;NA;96715;52;2021-04-26;95193
2021-04-25;"Trenčiansky kraj";0;0;0;0;NA;96715;0;2021-04-25;95141
2021-04-24;"Trenčiansky kraj";76;0;0;0;NA;96715;76;2021-04-24;95141
2021-04-23;"Trenčiansky kraj";143;0;0;0;NA;96715;143;2021-04-23;95065
2021-04-22;"Trenčiansky kraj";71;0;0;0;NA;96715;71;2021-04-22;94922
2021-04-21;"Trenčiansky kraj";79;0;0;0;NA;96715;79;2021-04-21;94851
2021-04-20;"Trenčiansky kraj";142;0;0;0;NA;96715;142;2021-04-20;94772
2021-04-19;"Trenčiansky kraj";102;0;0;0;NA;96715;102;2021-04-19;94630
2021-04-18;"Trenčiansky kraj";3;0;0;0;NA;96715;3;2021-04-18;94528
2021-04-17;"Trenčiansky kraj";77;0;0;0;NA;96715;77;2021-04-17;94525
2021-04-16;"Trenčiansky kraj";100;0;0;0;NA;96715;100;2021-04-16;94448
2021-04-15;"Trenčiansky kraj";71;0;0;0;NA;96715;71;2021-04-15;94348
2021-04-14;"Trenčiansky kraj";135;0;0;0;NA;96715;135;2021-04-14;94277
2021-04-13;"Trenčiansky kraj";189;0;0;0;NA;96715;189;2021-04-13;94142
2021-04-12;"Trenčiansky kraj";97;0;0;0;NA;96715;97;2021-04-12;93953
2021-04-11;"Trenčiansky kraj";1;0;0;0;NA;96715;1;2021-04-11;93856
2021-04-10;"Trenčiansky kraj";81;0;0;0;NA;96715;81;2021-04-10;93855
2021-04-09;"Trenčiansky kraj";120;0;0;0;NA;96715;120;2021-04-09;93774
2021-04-08;"Trenčiansky kraj";112;0;0;0;NA;96715;112;2021-04-08;93654
2021-04-07;"Trenčiansky kraj";204;0;0;0;NA;96715;204;2021-04-07;93542
2021-04-06;"Trenčiansky kraj";157;0;0;0;NA;96715;157;2021-04-06;93338
2021-04-05;"Trenčiansky kraj";15;0;0;0;NA;96715;15;2021-04-05;93181
2021-04-04;"Trenčiansky kraj";2;0;0;0;NA;96715;2;2021-04-04;93166
2021-04-03;"Trenčiansky kraj";86;0;0;0;NA;96715;86;2021-04-03;93164
2021-04-02;"Trenčiansky kraj";126;0;0;0;NA;96715;126;2021-04-02;93078
2021-04-01;"Trenčiansky kraj";159;0;0;0;NA;96715;159;2021-04-01;92952
2021-03-31;"Trenčiansky kraj";198;20100;130;20230;NA;96715;328;2021-03-31;92793
2021-03-30;"Trenčiansky kraj";272;17304;136;17440;NA;96715;408;2021-03-30;92465
2021-03-29;"Trenčiansky kraj";142;19479;170;19649;NA;96715;312;2021-03-29;92057
2021-03-28;"Trenčiansky kraj";3;34759;116;34875;NA;96715;119;2021-03-28;91745
2021-03-27;"Trenčiansky kraj";130;77314;293;77607;NA;96715;423;2021-03-27;91626
2021-03-26;"Trenčiansky kraj";211;35098;157;35255;NA;96715;368;2021-03-26;91203
2021-03-25;"Trenčiansky kraj";184;16579;176;16755;NA;96715;360;2021-03-25;90835
2021-03-24;"Trenčiansky kraj";259;13101;171;13272;NA;96715;430;2021-03-24;90475
2021-03-23;"Trenčiansky kraj";349;17588;174;17762;NA;96715;523;2021-03-23;90045
2021-03-22;"Trenčiansky kraj";141;21118;213;21331;NA;96715;354;2021-03-22;89522
2021-03-21;"Trenčiansky kraj";85;32711;164;32875;NA;96715;249;2021-03-21;89168
2021-03-20;"Trenčiansky kraj";128;80035;322;80357;NA;96715;450;2021-03-20;88919
2021-03-19;"Trenčiansky kraj";231;34792;232;35024;NA;96715;463;2021-03-19;88469
2021-03-18;"Trenčiansky kraj";262;16105;178;16283;NA;96715;440;2021-03-18;88006
2021-03-17;"Trenčiansky kraj";366;13435;163;13598;NA;96715;529;2021-03-17;87566
2021-03-16;"Trenčiansky kraj";450;15281;241;15522;NA;96715;691;2021-03-16;87037
2021-03-15;"Trenčiansky kraj";162;21235;261;21496;NA;96715;423;2021-03-15;86346
2021-03-14;"Trenčiansky kraj";42;34416;238;34654;NA;96715;280;2021-03-14;85923
2021-03-13;"Trenčiansky kraj";270;79186;453;79639;NA;96715;723;2021-03-13;85643
2021-03-12;"Trenčiansky kraj";366;34795;307;35102;NA;96715;673;2021-03-12;84920
2021-03-11;"Trenčiansky kraj";302;15557;213;15770;NA;96715;515;2021-03-11;84247
2021-03-10;"Trenčiansky kraj";402;13585;237;13822;NA;96715;639;2021-03-10;83732
2021-03-09;"Trenčiansky kraj";586;17982;285;18267;NA;96715;871;2021-03-09;83093
2021-03-08;"Trenčiansky kraj";174;21704;363;22067;NA;96715;537;2021-03-08;82222
2021-03-07;"Trenčiansky kraj";4;33647;313;33960;NA;96715;317;2021-03-07;81685
2021-03-06;"Trenčiansky kraj";260;79661;529;80190;NA;96715;789;2021-03-06;81368
2021-03-05;"Trenčiansky kraj";326;32960;416;33376;NA;96715;742;2021-03-05;80579
2021-03-04;"Trenčiansky kraj";323;16820;315;17135;NA;96715;638;2021-03-04;79837
2021-03-03;"Trenčiansky kraj";413;13958;347;14305;NA;96715;760;2021-03-03;79199
2021-03-02;"Trenčiansky kraj";612;17794;344;18138;NA;96715;956;2021-03-02;78439
2021-03-01;"Trenčiansky kraj";217;21104;445;21549;NA;96715;662;2021-03-01;77483
2021-02-28;"Trenčiansky kraj";45;30238;376;30614;NA;96715;421;2021-02-28;76821
2021-02-27;"Trenčiansky kraj";277;78735;686;79421;NA;96715;963;2021-02-27;76400
2021-02-26;"Trenčiansky kraj";420;32942;435;33377;NA;96715;855;2021-02-26;75437
2021-02-25;"Trenčiansky kraj";424;14029;328;14357;NA;96715;752;2021-02-25;74582
2021-02-24;"Trenčiansky kraj";427;11997;398;12395;NA;96715;825;2021-02-24;73830
2021-02-23;"Trenčiansky kraj";577;14904;390;15294;NA;96715;967;2021-02-23;73005
2021-02-22;"Trenčiansky kraj";160;19969;468;20437;NA;96715;628;2021-02-22;72038
2021-02-21;"Trenčiansky kraj";64;29478;392;29870;NA;96715;456;2021-02-21;71410
2021-02-20;"Trenčiansky kraj";274;77840;745;78585;NA;96715;1019;2021-02-20;70954
2021-02-19;"Trenčiansky kraj";272;30265;520;30785;NA;96715;792;2021-02-19;69935
2021-02-18;"Trenčiansky kraj";355;14094;403;14497;NA;96715;758;2021-02-18;69143
2021-02-17;"Trenčiansky kraj";363;11413;376;11789;NA;96715;739;2021-02-17;68385
2021-02-16;"Trenčiansky kraj";488;17761;406;18167;NA;96715;894;2021-02-16;67646
2021-02-15;"Trenčiansky kraj";151;21846;463;22309;NA;96715;614;2021-02-15;66752
2021-02-14;"Trenčiansky kraj";2;31255;324;31579;NA;96715;326;2021-02-14;66138
2021-02-13;"Trenčiansky kraj";274;63006;522;63528;NA;96715;796;2021-02-13;65812
2021-02-12;"Trenčiansky kraj";276;27979;412;28391;NA;96715;688;2021-02-12;65016
2021-02-11;"Trenčiansky kraj";291;11566;323;11889;NA;96715;614;2021-02-11;64328
2021-02-10;"Trenčiansky kraj";304;11401;317;11718;NA;96715;621;2021-02-10;63714
2021-02-09;"Trenčiansky kraj";514;18405;360;18765;NA;96715;874;2021-02-09;63093
2021-02-08;"Trenčiansky kraj";182;26830;430;27260;NA;96715;612;2021-02-08;62219
2021-02-07;"Trenčiansky kraj";31;36781;341;37122;NA;96715;372;2021-02-07;61607
2021-02-06;"Trenčiansky kraj";216;63931;560;64491;NA;96715;776;2021-02-06;61235
2021-02-05;"Trenčiansky kraj";202;18163;367;18530;NA;96715;569;2021-02-05;60459
2021-02-04;"Trenčiansky kraj";266;7248;311;7559;NA;96715;577;2021-02-04;59890
2021-02-03;"Trenčiansky kraj";162;6718;320;7038;NA;96715;482;2021-02-03;59313
2021-02-02;"Trenčiansky kraj";347;8074;381;8455;NA;96715;728;2021-02-02;58831
2021-02-01;"Trenčiansky kraj";167;8917;311;9228;NA;96715;478;2021-02-01;58103
2021-01-31;"Trenčiansky kraj";7;19103;159;19262;NA;96715;166;2021-01-31;57625
2021-01-30;"Trenčiansky kraj";228;38167;332;38499;NA;96715;560;2021-01-30;57459
2021-01-29;"Trenčiansky kraj";214;7586;235;7821;NA;96715;449;2021-01-29;56899
2021-01-28;"Trenčiansky kraj";307;5442;158;5600;NA;96715;465;2021-01-28;56450
2021-01-27;"Trenčiansky kraj";166;4842;181;5023;NA;96715;347;2021-01-27;55985
2021-01-26;"Trenčiansky kraj";303;14589;250;14839;NA;96715;553;2021-01-26;55638
2021-01-25;"Trenčiansky kraj";160;24310;207;24517;NA;96715;367;2021-01-25;55085
2021-01-24;"Trenčiansky kraj";51;38369;282;38651;NA;96715;333;2021-01-24;54718
2021-01-23;"Trenčiansky kraj";206;114125;749;114874;NA;96715;955;2021-01-23;54385
2021-01-22;"Trenčiansky kraj";148;21831;241;22072;NA;96715;389;2021-01-22;53430
2021-01-21;"Trenčiansky kraj";143;8586;166;8752;NA;96715;309;2021-01-21;53041
2021-01-20;"Trenčiansky kraj";181;8189;227;8416;NA;96715;408;2021-01-20;52732
2021-01-19;"Trenčiansky kraj";363;6600;262;6862;NA;96715;625;2021-01-19;52324
2021-01-18;"Trenčiansky kraj";72;4970;321;5291;NA;96715;393;2021-01-18;51699
2021-01-17;"Trenčiansky kraj";124;156;11;167;NA;96715;135;2021-01-17;51306
2021-01-16;"Trenčiansky kraj";39;1288;53;1341;NA;96715;92;2021-01-16;51171
2021-01-15;"Trenčiansky kraj";264;4031;214;4245;NA;96715;478;2021-01-15;51079
2021-01-14;"Trenčiansky kraj";275;3193;189;3382;NA;96715;464;2021-01-14;50601
2021-01-13;"Trenčiansky kraj";222;3893;215;4108;NA;96715;437;2021-01-13;50137
2021-01-12;"Trenčiansky kraj";508;4604;261;4865;NA;96715;769;2021-01-12;49700
2021-01-11;"Trenčiansky kraj";142;4367;354;4721;NA;96715;496;2021-01-11;48931
2021-01-10;"Trenčiansky kraj";89;4969;77;5046;NA;96715;166;2021-01-10;48435
2021-01-09;"Trenčiansky kraj";276;8280;128;8408;NA;96715;404;2021-01-09;48269
2021-01-08;"Trenčiansky kraj";489;6435;484;6919;NA;96715;973;2021-01-08;47865
2021-01-07;"Trenčiansky kraj";420;6138;577;6715;NA;96715;997;2021-01-07;46892
2021-01-06;"Trenčiansky kraj";221;1021;64;1085;NA;96715;285;2021-01-06;45895
2021-01-05;"Trenčiansky kraj";669;5753;706;6459;NA;96715;1375;2021-01-05;45610
2021-01-04;"Trenčiansky kraj";337;5248;782;6030;NA;96715;1119;2021-01-04;44235
2021-01-03;"Trenčiansky kraj";38;114;15;129;NA;96715;53;2021-01-03;43116
2021-01-02;"Trenčiansky kraj";129;196;23;219;NA;96715;152;2021-01-02;43063
2021-01-01;"Trenčiansky kraj";329;347;23;370;NA;96715;352;2021-01-01;42911
2020-12-31;"Trenčiansky kraj";597;4943;557;5500;NA;96715;1154;2020-12-31;42559
2020-12-30;"Trenčiansky kraj";836;7012;762;7774;NA;96715;1598;2020-12-30;41405
2020-12-29;"Trenčiansky kraj";459;6122;1009;7131;NA;96715;1468;2020-12-29;39807
2020-12-28;"Trenčiansky kraj";258;4195;777;4972;NA;96715;1035;2020-12-28;38339
2020-12-27;"Trenčiansky kraj";5;208;36;244;NA;96715;41;2020-12-27;37304
2020-12-26;"Trenčiansky kraj";174;74;10;84;NA;96715;184;2020-12-26;37263
