Dátum;Okres;Po?et pozitívnych prípadov za daný de?;Denna incidencia;
1.11.2020;Malacky;48;64,58296893;
1.11.2020;Martin;30;31,14035998;
1.11.2020;Medzilaborce;9;76,00388464;
1.11.2020;Michalovce;67;60,521205;
1.11.2020;Námestovo;11;17,55407853;
1.11.2020;Nitra;19;11,76033672;
1.11.2020;Nové Mesto nad Váhom;4;6,394526285;
1.11.2020;Nové Zámky;13;9,352215216;
1.11.2020;Partizánske;18;39,47671422;
1.11.2020;Pezinok;7;10,74526057;
1.11.2020;Pieš?any;9;14,3306397;
1.11.2020;Poprad;15;14,2974927;
1.11.2020;Považská Bystrica;15;24,02363926;
1.11.2020;Prešov;73;41,56950507;
1.11.2020;Prievidza;66;49,26126758;
1.11.2020;Púchov;26;58,67816157;
1.11.2020;Revúca;3;7,5687813;
1.11.2020;Rimavská Sobota;3;3,564681139;
1.11.2020;Rož?ava;4;6,429989471;
1.11.2020;Ružomberok;5;8,81803111;
1.11.2020;Sabinov;45;74,35742789;
1.11.2020;Senec;36;40,07480631;
1.11.2020;Senica;4;6,617476756;
1.11.2020;Skalica;6;12,73763653;
1.11.2020;Snina;10;27,59343828;
1.11.2020;Sobrance;28;122,7047636;
1.11.2020;Spišská Nová Ves;41;41,09657696;
1.11.2020;Stará ?ubov?a;34;63,0172278;
1.11.2020;Stropkov;15;73,05669199;
1.11.2020;Svidník;10;30,70875814;
1.11.2020;Ša?a;6;11,60878398;
1.11.2020;Topo??any;59;84,12767444;
1.11.2020;Trebišov;48;45,56111359;
1.11.2020;Tren?ín;65;56,75715795;
1.11.2020;Trnava;17;12,83459603;
1.11.2020;Tur?ianske Teplice;1;6,295643415;
1.11.2020;Tvrdošín;5;13,81978994;
1.11.2020;Ve?ký Krtíš;1;2,300278334;
1.11.2020;Vranov nad Top?ou;57;70,57381464;
1.11.2020;Zlaté Moravce;8;19,71778914;
1.11.2020;Zvolen;23;33,45040977;
1.11.2020;Žarnovica;4;15,29490488;
1.11.2020;Žiar nad Hronom;3;6,401843731;
1.11.2020;Žilina;142;89,84896516;
2.11.2020;Bánovce nad Bebravou;26;71,66186624;
2.11.2020;Banská Bystrica;49;44,21245438;
2.11.2020;Bardejov;7;9,000784354;
2.11.2020;Bratislava;144;21,33327012;
2.11.2020;Brezno;9;14,64617287;
2.11.2020;Byt?a;17;54,98593007;
2.11.2020;?adca;134;148,7566607;
2.11.2020;Detva;9;28,08024711;
2.11.2020;Dolný Kubín;13;32,94767656;
2.11.2020;Dunajská Streda;79;64,56463819;
2.11.2020;Galanta;31;32,9520813;
2.11.2020;Gelnica;4;12,55177608;
2.11.2020;Hlohovec;27;59,98333796;
2.11.2020;Humenné;2;3,226561051;
2.11.2020;Ilava;19;32,10137276;
2.11.2020;Kežmarok;9;11,96251745;
2.11.2020;Komárno;16;15,73076791;
2.11.2020;Košice;40;16,75919137;
2.11.2020;Košice - okolie;9;6,947473243;
2.11.2020;Krupina;1;4,508159769;
2.11.2020;Kysucké Nové Mesto;42;127,6052744;
2.11.2020;Levice;8;7,218652999;
2.11.2020;Levo?a;20;59,34365913;
2.11.2020;Liptovský Mikuláš;5;6,919409636;
2.11.2020;Lu?enec;5;6,805869382;
2.11.2020;Malacky;15;20,18217779;
2.11.2020;Martin;69;71,62282796;
2.11.2020;Michalovce;2;1,806603134;
2.11.2020;Myjava;8;30,35361967;
2.11.2020;Námestovo;4;6,383301284;
2.11.2020;Nitra;67;41,47066105;
2.11.2020;Nové Mesto nad Váhom;23;36,76852614;
2.11.2020;Nové Zámky;12;8,632814046;
2.11.2020;Partizánske;25;54,82876975;
2.11.2020;Pezinok;14;21,49052115;
2.11.2020;Pieš?any;25;39,80733251;
2.11.2020;Poltár;1;4,657444926;
2.11.2020;Poprad;11;10,48482798;
2.11.2020;Považská Bystrica;15;24,02363926;
2.11.2020;Prešov;70;39,86116924;
2.11.2020;Prievidza;40;29,85531369;
2.11.2020;Púchov;5;11,28426184;
2.11.2020;Revúca;1;2,5229271;
2.11.2020;Rimavská Sobota;1;1,188227046;
2.11.2020;Ružomberok;24;42,32654933;
2.11.2020;Sabinov;31;51,22400588;
2.11.2020;Senec;29;32,28248286;
2.11.2020;Senica;26;43,01359891;
2.11.2020;Skalica;25;53,07348555;
2.11.2020;Snina;3;8,278031484;
2.11.2020;Sobrance;2;8,76462597;
2.11.2020;Spišská Nová Ves;44;44,10364356;
2.11.2020;Stará ?ubov?a;24;44,48274903;
2.11.2020;Stropkov;9;43,8340152;
2.11.2020;Svidník;4;12,28350326;
2.11.2020;Ša?a;14;27,08716262;
2.11.2020;Topo??any;45;64,16517542;
2.11.2020;Trebišov;10;9,491898664;
2.11.2020;Tren?ín;36;31,43473363;
2.11.2020;Trnava;68;51,33838412;
2.11.2020;Tur?ianske Teplice;4;25,18257366;
2.11.2020;Tvrdošín;7;19,34770591;
2.11.2020;Vranov nad Top?ou;13;16,09578229;
2.11.2020;Zlaté Moravce;9;22,18251279;
2.11.2020;Zvolen;13;18,90675335;
2.11.2020;Žiar nad Hronom;1;2,13394791;
2.11.2020;Žilina;153;96,80909626;
3.11.2020;Bánovce nad Bebravou;67;184,6671169;
3.11.2020;Banská Bystrica;86;77,59736891;
3.11.2020;Banská Štiavnica;2;12,4331717;
3.11.2020;Bardejov;68;87,43619087;
3.11.2020;Bratislava;189;27,99991704;
3.11.2020;Brezno;35;56,95733895;
3.11.2020;Byt?a;21;67,92379597;
3.11.2020;?adca;195;216,4742451;
3.11.2020;Detva;17;53,04046676;
3.11.2020;Dolný Kubín;16;40,55098653;
3.11.2020;Dunajská Streda;67;54,75735138;
3.11.2020;Galanta;46;48,89663676;
3.11.2020;Gelnica;27;84,72448852;
3.11.2020;Hlohovec;15;33,32407665;
3.11.2020;Humenné;45;72,59762364;
3.11.2020;Ilava;30;50,68637804;
3.11.2020;Kežmarok;18;23,92503489;
3.11.2020;Komárno;31;30,47836282;
3.11.2020;Košice;91;38,12716036;
3.11.2020;Košice - okolie;50;38,59707357;
3.11.2020;Krupina;5;22,54079885;
3.11.2020;Kysucké Nové Mesto;37;112,4141703;
3.11.2020;Levice;18;16,24196925;
3.11.2020;Levo?a;28;83,08112278;
3.11.2020;Liptovský Mikuláš;61;84,41679756;
3.11.2020;Lu?enec;25;34,02934691;
3.11.2020;Malacky;17;22,87313483;
3.11.2020;Martin;52;53,97662397;
3.11.2020;Medzilaborce;7;59,1141325;
3.11.2020;Michalovce;48;43,35847523;
3.11.2020;Myjava;6;22,76521475;
3.11.2020;Námestovo;10;15,95825321;
3.11.2020;Nitra;71;43,94652142;
3.11.2020;Nové Mesto nad Váhom;54;86,32610485;
3.11.2020;Nové Zámky;15;10,79101756;
3.11.2020;Partizánske;47;103,0780871;
3.11.2020;Pezinok;14;21,49052115;
3.11.2020;Pieš?any;32;50,95338561;
3.11.2020;Poltár;20;93,14889851;
3.11.2020;Poprad;44;41,93931191;
3.11.2020;Považská Bystrica;69;110,5087406;
3.11.2020;Prešov;101;57,51397276;
3.11.2020;Prievidza;138;103,0008322;
3.11.2020;Púchov;52;117,3563231;
3.11.2020;Revúca;2;5,0458542;
3.11.2020;Rimavská Sobota;2;2,376454093;
3.11.2020;Rož?ava;16;25,71995788;
3.11.2020;Ružomberok;55;96,99834221;
3.11.2020;Sabinov;66;109,0575609;
3.11.2020;Senec;31;34,50886098;
3.11.2020;Senica;38;62,86602918;
3.11.2020;Skalica;42;89,16345572;
3.11.2020;Snina;45;124,1704723;
3.11.2020;Sobrance;6;26,29387791;
3.11.2020;Spišská Nová Ves;79;79,18608731;
3.11.2020;Stará ?ubov?a;55;101,9396332;
3.11.2020;Stropkov;12;58,44535359;
3.11.2020;Svidník;44;135,1185358;
3.11.2020;Ša?a;13;25,15236529;
3.11.2020;Topo??any;60;85,55356723;
3.11.2020;Trebišov;41;38,91678452;
3.11.2020;Tren?ín;112;97,79694908;
3.11.2020;Trnava;77;58,13317026;
3.11.2020;Tur?ianske Teplice;7;44,0695039;
3.11.2020;Tvrdošín;21;58,04311774;
3.11.2020;Ve?ký Krtíš;1;2,300278334;
3.11.2020;Vranov nad Top?ou;32;39,62038717;
3.11.2020;Zlaté Moravce;8;19,71778914;
3.11.2020;Zvolen;39;56,72026004;
3.11.2020;Žarnovica;2;7,647452442;
3.11.2020;Žiar nad Hronom;10;21,3394791;
3.11.2020;Žilina;213;134,7734477;
4.11.2020;Bánovce nad Bebravou;33;90,95544561;
4.11.2020;Banská Bystrica;103;92,93638369;
4.11.2020;Banská Štiavnica;3;18,64975755;
4.11.2020;Bardejov;25;32,14565841;
4.11.2020;Bratislava;47;6,962942332;
4.11.2020;Brezno;41;66,7214542;
4.11.2020;Byt?a;8;25,8757318;
4.11.2020;?adca;51;56,61634103;
4.11.2020;Detva;12;37,44032947;
4.11.2020;Dolný Kubín;12;30,4132399;
4.11.2020;Dunajská Streda;25;20,43184753;
4.11.2020;Galanta;11;11,69267401;
4.11.2020;Gelnica;2;6,275888038;
4.11.2020;Hlohovec;3;6,664815329;
4.11.2020;Humenné;19;30,65232998;
4.11.2020;Ilava;39;65,89229145;
4.11.2020;Kežmarok;36;47,85006978;
4.11.2020;Komárno;27;26,54567084;
4.11.2020;Košice;26;10,89347439;
4.11.2020;Košice - okolie;9;6,947473243;
4.11.2020;Krupina;11;49,58975746;
4.11.2020;Kysucké Nové Mesto;49;148,8728201;
4.11.2020;Levice;27;24,36295387;
4.11.2020;Levo?a;15;44,50774435;
4.11.2020;Liptovský Mikuláš;28;38,74869396;
4.11.2020;Lu?enec;2;2,722347753;
4.11.2020;Malacky;9;12,10930667;
4.11.2020;Martin;146;151,5497519;
4.11.2020;Medzilaborce;4;33,77950429;
4.11.2020;Michalovce;10;9,033015672;
4.11.2020;Myjava;10;37,94202459;
4.11.2020;Námestovo;14;22,34155449;
4.11.2020;Nitra;61;37,75687051;
4.11.2020;Nové Mesto nad Váhom;8;12,78905257;
4.11.2020;Nové Zámky;46;33,09245384;
4.11.2020;Partizánske;20;43,8630158;
4.11.2020;Pezinok;5;7,675186123;
4.11.2020;Pieš?any;10;15,922933;
4.11.2020;Poltár;1;4,657444926;
4.11.2020;Poprad;58;55,28363843;
4.11.2020;Považská Bystrica;61;97,69613299;
4.11.2020;Prešov;72;41,00005979;
4.11.2020;Prievidza;102;76,1310499;
4.11.2020;Púchov;29;65,44871867;
4.11.2020;Revúca;4;10,0917084;
4.11.2020;Rimavská Sobota;20;23,76454093;
4.11.2020;Rož?ava;6;9,644984206;
4.11.2020;Ružomberok;22;38,79933688;
4.11.2020;Sabinov;40;66,09549146;
4.11.2020;Senec;4;4,452756256;
4.11.2020;Senica;9;14,8893227;
4.11.2020;Skalica;97;205,9251239;
4.11.2020;Snina;2;5,518687656;
4.11.2020;Sobrance;4;17,52925194;
4.11.2020;Spišská Nová Ves;14;14,0329775;
4.11.2020;Stará ?ubov?a;27;50,04309266;
4.11.2020;Stropkov;18;87,66803039;
4.11.2020;Svidník;13;39,92138558;
4.11.2020;Ša?a;7;13,54358131;
4.11.2020;Topo??any;28;39,92499804;
4.11.2020;Trebišov;30;28,47569599;
4.11.2020;Tren?ín;68;59,37671909;
4.11.2020;Trnava;33;24,91421583;
4.11.2020;Tur?ianske Teplice;13;81,84336439;
4.11.2020;Tvrdošín;14;38,69541183;
4.11.2020;Ve?ký Krtíš;7;16,10194834;
4.11.2020;Vranov nad Top?ou;21;26,00087908;
4.11.2020;Zlaté Moravce;15;36,97085464;
4.11.2020;Zvolen;26;37,81350669;
4.11.2020;Žarnovica;10;38,23726221;
4.11.2020;Žiar nad Hronom;14;29,87527074;
4.11.2020;Žilina;66;41,76078662;
5.11.2020;Bánovce nad Bebravou;14;38,58715874;
5.11.2020;Banská Bystrica;86;77,59736891;
5.11.2020;Banská Štiavnica;5;31,08292926;
5.11.2020;Bardejov;27;34,71731108;
5.11.2020;Bratislava;132;19,55549761;
5.11.2020;Brezno;16;26,03764066;
5.11.2020;Byt?a;11;35,57913122;
5.11.2020;?adca;103;114,3428064;
5.11.2020;Detva;9;28,08024711;
5.11.2020;Dolný Kubín;10;25,34436658;
5.11.2020;Dunajská Streda;51;41,68096896;
5.11.2020;Galanta;12;12,75564437;
5.11.2020;Gelnica;5;15,6897201;
5.11.2020;Hlohovec;3;6,664815329;
5.11.2020;Humenné;23;37,10545208;
5.11.2020;Ilava;23;38,85955649;
5.11.2020;Kežmarok;30;39,87505815;
5.11.2020;Komárno;19;18,68028689;
5.11.2020;Košice;115;48,18267519;
5.11.2020;Košice - okolie;17;13,12300501;
5.11.2020;Krupina;5;22,54079885;
5.11.2020;Kysucké Nové Mesto;69;209,6372364;
5.11.2020;Levice;34;30,67927525;
5.11.2020;Levo?a;16;47,4749273;
5.11.2020;Liptovský Mikuláš;33;45,6681036;
5.11.2020;Lu?enec;6;8,167043258;
5.11.2020;Malacky;17;22,87313483;
5.11.2020;Martin;68;70,58481596;
5.11.2020;Medzilaborce;2;16,88975214;
5.11.2020;Michalovce;104;93,94336299;
5.11.2020;Myjava;13;49,32463196;
5.11.2020;Námestovo;15;23,93737981;
5.11.2020;Nitra;66;40,85169596;
5.11.2020;Nové Mesto nad Váhom;22;35,16989457;
5.11.2020;Nové Zámky;8;5,755209364;
5.11.2020;Partizánske;22;48,24931738;
5.11.2020;Pezinok;12;18,4204467;
5.11.2020;Pieš?any;12;19,10751961;
5.11.2020;Poltár;12;55,88933911;
5.11.2020;Poprad;90;85,78495618;
5.11.2020;Považská Bystrica;40;64,06303803;
5.11.2020;Prešov;63;35,87505232;
5.11.2020;Prievidza;172;128,3778489;
5.11.2020;Púchov;21;47,39389973;
5.11.2020;Rimavská Sobota;8;9,505816371;
5.11.2020;Rož?ava;8;12,85997894;
5.11.2020;Ružomberok;32;56,4353991;
5.11.2020;Sabinov;52;85,9241389;
5.11.2020;Senec;14;15,5846469;
5.11.2020;Senica;6;9,926215134;
5.11.2020;Skalica;40;84,91757688;
5.11.2020;Snina;30;82,78031484;
5.11.2020;Sobrance;2;8,76462597;
5.11.2020;Spišská Nová Ves;64;64,15075427;
5.11.2020;Stará ?ubov?a;22;40,77585328;
5.11.2020;Stropkov;13;63,31579973;
5.11.2020;Svidník;7;21,4961307;
5.11.2020;Ša?a;5;9,67398665;
5.11.2020;Topo??any;39;55,6098187;
5.11.2020;Trebišov;27;25,62812639;
5.11.2020;Tren?ín;72;62,86946727;
5.11.2020;Trnava;26;19,62938217;
5.11.2020;Tur?ianske Teplice;8;50,36514732;
5.11.2020;Tvrdošín;8;22,1116639;
5.11.2020;Ve?ký Krtíš;5;11,50139167;
5.11.2020;Vranov nad Top?ou;22;27,23901618;
5.11.2020;Zlaté Moravce;7;17,2530655;
5.11.2020;Zvolen;73;106,1686919;
5.11.2020;Žarnovica;8;30,58980977;
5.11.2020;Žiar nad Hronom;7;14,93763537;
5.11.2020;Žilina;116;73,39774618;
6.11.2020;Bánovce nad Bebravou;19;52,36828687;
6.11.2020;Banská Bystrica;81;73,08589397;
6.11.2020;Banská Štiavnica;1;6,216585851;
6.11.2020;Bardejov;52;66,86296949;
6.11.2020;Bratislava;213;31,55546206;
6.11.2020;Brezno;27;43,93851862;
6.11.2020;Byt?a;13;42,04806417;
6.11.2020;?adca;148;164,2984014;
6.11.2020;Detva;8;24,96021965;
6.11.2020;Dolný Kubín;15;38,01654987;
6.11.2020;Dunajská Streda;103;84,17921182;
6.11.2020;Galanta;11;11,69267401;
6.11.2020;Gelnica;8;25,10355215;
6.11.2020;Hlohovec;7;15,55123577;
6.11.2020;Humenné;64;103,2499536;
6.11.2020;Ilava;34;57,44456177;
6.11.2020;Kežmarok;24;31,90004652;
6.11.2020;Komárno;26;25,56249785;
6.11.2020;Košice;62;25,97674662;
6.11.2020;Košice - okolie;28;21,6143612;
6.11.2020;Krupina;24;108,1958345;
6.11.2020;Kysucké Nové Mesto;33;100,261287;
6.11.2020;Levice;22;19,85129575;
6.11.2020;Levo?a;8;23,73746365;
6.11.2020;Liptovský Mikuláš;24;33,21316625;
6.11.2020;Lu?enec;10;13,61173876;
6.11.2020;Malacky;17;22,87313483;
6.11.2020;Martin;77;79,92692396;
6.11.2020;Medzilaborce;6;50,66925643;
6.11.2020;Michalovce;26;23,48584075;
6.11.2020;Myjava;5;18,97101229;
6.11.2020;Námestovo;2;3,191650642;
6.11.2020;Nitra;61;37,75687051;
6.11.2020;Nové Mesto nad Váhom;21;33,571263;
6.11.2020;Nové Zámky;36;25,89844214;
6.11.2020;Partizánske;14;30,70411106;
6.11.2020;Pezinok;25;38,37593062;
6.11.2020;Pieš?any;19;30,25357271;
6.11.2020;Poltár;1;4,657444926;
6.11.2020;Poprad;72;68,62796494;
6.11.2020;Považská Bystrica;52;83,28194944;
6.11.2020;Prešov;102;58,08341804;
6.11.2020;Prievidza;105;78,37019843;
6.11.2020;Púchov;28;63,1918663;
6.11.2020;Revúca;11;27,7521981;
6.11.2020;Rimavská Sobota;11;13,07049751;
6.11.2020;Rož?ava;2;3,214994735;
6.11.2020;Ružomberok;29;51,14458044;
6.11.2020;Sabinov;41;67,74787875;
6.11.2020;Senec;26;28,94291566;
6.11.2020;Senica;21;34,74175297;
6.11.2020;Skalica;31;65,81112208;
6.11.2020;Snina;22;60,70556422;
6.11.2020;Sobrance;7;30,67619089;
6.11.2020;Spišská Nová Ves;33;33,07773267;
6.11.2020;Stará ?ubov?a;40;74,13791506;
6.11.2020;Stropkov;13;63,31579973;
6.11.2020;Svidník;51;156,6146665;
6.11.2020;Ša?a;10;19,3479733;
6.11.2020;Topo??any;47;67,01696099;
6.11.2020;Trebišov;29;27,52650613;
6.11.2020;Tren?ín;105;91,68463977;
6.11.2020;Trnava;68;51,33838412;
6.11.2020;Tur?ianske Teplice;13;81,84336439;
6.11.2020;Tvrdošín;29;80,15478165;
6.11.2020;Ve?ký Krtíš;6;13,80167;
6.11.2020;Vranov nad Top?ou;25;30,95342747;
6.11.2020;Zlaté Moravce;8;19,71778914;
6.11.2020;Zvolen;28;40,72223798;
6.11.2020;Žarnovica;8;30,58980977;
6.11.2020;Žiar nad Hronom;11;23,47342701;
6.11.2020;Žilina;120;75,92870295;
7.11.2020;Bánovce nad Bebravou;20;55,12451249;
7.11.2020;Banská Bystrica;65;58,64917417;
7.11.2020;Banská Štiavnica;2;12,4331717;
7.11.2020;Bardejov;24;30,85983207;
7.11.2020;Bratislava;63;9,333305679;
7.11.2020;Brezno;19;30,91969829;
7.11.2020;Byt?a;4;12,9378659;
7.11.2020;?adca;85;94,36056838;
7.11.2020;Detva;12;37,44032947;
7.11.2020;Dolný Kubín;6;15,20661995;
7.11.2020;Dunajská Streda;55;44,95006456;
7.11.2020;Galanta;62;65,90416259;
7.11.2020;Gelnica;4;12,55177608;
7.11.2020;Hlohovec;10;22,2160511;
7.11.2020;Humenné;49;79,05074574;
7.11.2020;Ilava;25;42,23864836;
7.11.2020;Kežmarok;28;37,21672094;
7.11.2020;Komárno;26;25,56249785;
7.11.2020;Košice;44;18,43511051;
7.11.2020;Košice - okolie;26;20,07047826;
7.11.2020;Krupina;10;45,08159769;
7.11.2020;Kysucké Nové Mesto;20;60,76441636;
7.11.2020;Levice;13;11,73031112;
7.11.2020;Levo?a;17;50,44211026;
7.11.2020;Liptovský Mikuláš;25;34,59704818;
7.11.2020;Lu?enec;4;5,444695505;
7.11.2020;Malacky;10;13,45478519;
7.11.2020;Martin;69;71,62282796;
7.11.2020;Medzilaborce;5;42,22438036;
7.11.2020;Michalovce;24;21,67923761;
7.11.2020;Myjava;1;3,794202459;
7.11.2020;Námestovo;8;12,76660257;
7.11.2020;Nitra;59;36,51894033;
7.11.2020;Nové Mesto nad Váhom;39;62,34663128;
7.11.2020;Nové Zámky;8;5,755209364;
7.11.2020;Partizánske;27;59,21507133;
7.11.2020;Pezinok;3;4,605111674;
7.11.2020;Pieš?any;6;9,553759803;
7.11.2020;Poprad;56;53,37730607;
7.11.2020;Považská Bystrica;24;38,43782282;
7.11.2020;Prešov;72;41,00005979;
7.11.2020;Prievidza;76;56,725096;
7.11.2020;Púchov;30;67,70557104;
7.11.2020;Revúca;7;17,6604897;
7.11.2020;Rimavská Sobota;2;2,376454093;
7.11.2020;Rož?ava;10;16,07497368;
7.11.2020;Ružomberok;28;49,38097422;
7.11.2020;Sabinov;31;51,22400588;
7.11.2020;Senec;12;13,35826877;
7.11.2020;Senica;12;19,85243027;
7.11.2020;Skalica;19;40,33584902;
7.11.2020;Snina;19;52,42753273;
7.11.2020;Sobrance;9;39,44081686;
7.11.2020;Spišská Nová Ves;40;40,09422142;
7.11.2020;Stará ?ubov?a;36;66,72412355;
7.11.2020;Stropkov;12;58,44535359;
7.11.2020;Svidník;16;49,13401302;
7.11.2020;Ša?a;4;7,73918932;
7.11.2020;Topo??any;13;18,53660623;
7.11.2020;Trebišov;35;33,22164533;
7.11.2020;Tren?ín;77;67,2354025;
7.11.2020;Trnava;43;32,4639782;
7.11.2020;Tur?ianske Teplice;3;18,88693024;
7.11.2020;Tvrdošín;9;24,87562189;
7.11.2020;Ve?ký Krtíš;2;4,600556667;
7.11.2020;Vranov nad Top?ou;51;63,14499204;
7.11.2020;Zlaté Moravce;7;17,2530655;
7.11.2020;Zvolen;20;29,08731284;
7.11.2020;Žarnovica;1;3,823726221;
7.11.2020;Žiar nad Hronom;20;42,67895821;
7.11.2020;Žilina;55;34,80065552;
8.11.2020;Bánovce nad Bebravou;7;19,29357937;
8.11.2020;Banská Bystrica;28;25,26425964;
8.11.2020;Bardejov;1;1,285826336;
8.11.2020;Bratislava;52;7,703680878;
8.11.2020;Brezno;14;22,78293558;
8.11.2020;?adca;33;36,63410302;
8.11.2020;Detva;11;34,32030202;
8.11.2020;Dunajská Streda;23;18,79729973;
8.11.2020;Galanta;18;19,13346656;
8.11.2020;Gelnica;3;9,413832057;
8.11.2020;Hlohovec;1;2,22160511;
8.11.2020;Humenné;15;24,19920788;
8.11.2020;Ilava;10;16,89545935;
8.11.2020;Kežmarok;6;7,97501163;
8.11.2020;Komárno;3;2,949518983;
8.11.2020;Košice;28;11,73143396;
8.11.2020;Košice - okolie;21;16,2107709;
8.11.2020;Krupina;8;36,06527815;
8.11.2020;Kysucké Nové Mesto;4;12,15288327;
8.11.2020;Levice;1;0,902331625;
8.11.2020;Levo?a;3;8,90154887;
8.11.2020;Liptovský Mikuláš;3;4,151645782;
8.11.2020;Lu?enec;1;1,361173876;
8.11.2020;Malacky;13;17,49122075;
8.11.2020;Martin;10;10,38011999;
8.11.2020;Michalovce;11;9,93631724;
8.11.2020;Námestovo;2;3,191650642;
8.11.2020;Nitra;9;5,570685813;
8.11.2020;Nové Mesto nad Váhom;4;6,394526285;
8.11.2020;Nové Zámky;7;5,035808193;
8.11.2020;Partizánske;9;19,73835711;
8.11.2020;Pezinok;8;12,2802978;
8.11.2020;Pieš?any;1;1,5922933;
8.11.2020;Poltár;4;18,6297797;
8.11.2020;Poprad;11;10,48482798;
8.11.2020;Považská Bystrica;2;3,203151901;
8.11.2020;Prešov;9;5,125007474;
8.11.2020;Prievidza;17;12,68850832;
8.11.2020;Púchov;6;13,54111421;
8.11.2020;Ružomberok;4;7,054424888;
8.11.2020;Sabinov;9;14,87148558;
8.11.2020;Senec;9;10,01870158;
8.11.2020;Skalica;2;4,245878844;
8.11.2020;Snina;2;5,518687656;
8.11.2020;Sobrance;2;8,76462597;
8.11.2020;Spišská Nová Ves;7;7,016488749;
8.11.2020;Stará ?ubov?a;36;66,72412355;
8.11.2020;Svidník;1;3,070875814;
8.11.2020;Ša?a;1;1,93479733;
8.11.2020;Topo??any;22;31,36964132;
8.11.2020;Trebišov;6;5,695139199;
8.11.2020;Tren?ín;26;22,70286318;
8.11.2020;Trnava;10;7,549762371;
8.11.2020;Tur?ianske Teplice;2;12,59128683;
8.11.2020;Vranov nad Top?ou;4;4,952548396;
8.11.2020;Zvolen;13;18,90675335;
8.11.2020;Žarnovica;2;7,647452442;
8.11.2020;Žiar nad Hronom;1;2,13394791;
8.11.2020;Žilina;1;0,632739191;
9.11.2020;Bánovce nad Bebravou;22;60,63696374;
9.11.2020;Banská Bystrica;27;24,36196466;
9.11.2020;Bardejov;5;6,429131681;
9.11.2020;Bratislava;44;6,518499204;
9.11.2020;Brezno;8;13,01882033;
9.11.2020;Byt?a;4;12,9378659;
9.11.2020;?adca;18;19,98223801;
9.11.2020;Detva;6;18,72016474;
9.11.2020;Dolný Kubín;9;22,80992992;
9.11.2020;Dunajská Streda;38;31,05640824;
9.11.2020;Galanta;6;6,377822186;
9.11.2020;Hlohovec;6;13,32963066;
9.11.2020;Humenné;13;20,97264683;
9.11.2020;Ilava;6;10,13727561;
9.11.2020;Kežmarok;5;6,645843025;
9.11.2020;Komárno;7;6,882210959;
9.11.2020;Košice;44;18,43511051;
9.11.2020;Košice - okolie;29;22,38630267;
9.11.2020;Krupina;1;4,508159769;
9.11.2020;Kysucké Nové Mesto;9;27,34398736;
9.11.2020;Levice;17;15,33963762;
9.11.2020;Levo?a;8;23,73746365;
9.11.2020;Liptovský Mikuláš;43;59,50692287;
9.11.2020;Lu?enec;11;14,97291264;
9.11.2020;Malacky;8;10,76382816;
9.11.2020;Martin;10;10,38011999;
9.11.2020;Medzilaborce;1;8,444876071;
9.11.2020;Michalovce;21;18,96933291;
9.11.2020;Myjava;5;18,97101229;
9.11.2020;Námestovo;4;6,383301284;
9.11.2020;Nitra;51;31,56721961;
9.11.2020;Nové Mesto nad Váhom;3;4,795894714;
9.11.2020;Nové Zámky;17;12,2298199;
9.11.2020;Partizánske;1;2,19315079;
9.11.2020;Pezinok;12;18,4204467;
9.11.2020;Pieš?any;28;44,58421241;
9.11.2020;Poltár;1;4,657444926;
9.11.2020;Poprad;13;12,39116034;
9.11.2020;Považská Bystrica;11;17,61733546;
9.11.2020;Prešov;91;51,81952001;
9.11.2020;Prievidza;10;7,463828422;
9.11.2020;Púchov;5;11,28426184;
9.11.2020;Revúca;1;2,5229271;
9.11.2020;Rimavská Sobota;2;2,376454093;
9.11.2020;Ružomberok;21;37,03573066;
9.11.2020;Sabinov;29;47,91923131;
